"CF1 X","CF1 Y","CF4 X","CF4 Y","CF6 X","CF6 Y"
0.5549757690429687,-0.4724356994628906,0.5410883178710938,0.5860532836914063,0.08470226287841796,0.05078433609008789
0.5549869384765626,-0.4724318542480469,0.5409801025390625,0.58623828125,0.08469780731201172,0.050786483764648435
0.5549846801757813,-0.47244656372070315,0.5408351440429687,0.5864285888671875,0.08470535278320312,0.0507945556640625
0.5549912109375,-0.47243902587890624,0.54097021484375,0.58625830078125,0.08471669006347657,0.05078929901123047
0.5549960327148438,-0.47241912841796874,0.540972900390625,0.5862514038085938,0.08470804595947265,0.050800533294677735
0.5550176391601562,-0.4724250793457031,0.5409944458007813,0.5862530517578125,0.08471306610107422,0.05079060363769531
0.5550078735351562,-0.47242605590820314,0.5408732299804687,0.58644873046875,0.08470455169677735,0.050807212829589846
0.5550184326171875,-0.4724338684082031,0.54110595703125,0.5860791015625,0.08471316528320312,0.050795001983642576
0.5550140991210938,-0.4724300842285156,0.541119140625,0.5860731811523437,0.08471333312988281,0.05080598068237305
0.5550115966796875,-0.4724278869628906,0.5411228637695312,0.5860491943359375,0.08470814514160156,0.05079694366455078
0.5549867553710938,-0.4724539794921875,0.54097802734375,0.586236572265625,0.08470832824707031,0.050782894134521486
0.5549918823242187,-0.4724339599609375,0.5409635620117188,0.5862454833984375,0.08471640014648438,0.05078460311889649
0.55496826171875,-0.4724393310546875,0.5410900268554687,0.5860587768554687,0.08469048309326171,0.05078344345092774
0.5549808349609375,-0.4724365539550781,0.540958251953125,0.5862471313476563,0.08470803833007813,0.050782909393310545
0.555002197265625,-0.47242581176757814,0.5408373413085937,0.586423828125,0.08470723724365234,0.05078708267211914
0.55499169921875,-0.47243359375,0.5409710083007813,0.5862612915039063,0.08469759368896485,0.05079914474487305
0.5549983520507813,-0.47242730712890624,0.5409873657226563,0.5862529907226562,0.08470026397705079,0.0508015022277832
0.5550136108398438,-0.4724343566894531,0.5409826049804688,0.5862437744140625,0.08471863555908203,0.05078555297851563
0.555015380859375,-0.4724250793457031,0.5408776245117187,0.5864193115234375,0.08473902130126953,0.05078830718994141
0.555017578125,-0.4724286193847656,0.5408665161132813,0.5864428100585938,0.08473306274414062,0.05078509521484375
0.5550036010742188,-0.47243734741210935,0.5409982299804688,0.5862750244140625,0.08472593688964844,0.05078729248046875
0.5549927368164063,-0.472434326171875,0.5411298828125,0.5860571899414062,0.0847112808227539,0.050790664672851565
0.5549900512695313,-0.4724351196289063,0.5410983276367187,0.5860494384765625,0.08470761871337891,0.050785381317138674
0.5549853515625,-0.4724307861328125,0.5409813232421875,0.58623828125,0.08470308685302734,0.05079814910888672
0.5549708251953125,-0.47244378662109376,0.541095458984375,0.5860611572265625,0.08469112396240235,0.050786060333251955
