"CF1 X","CF1 Y","CF2 X","CF2 Y","CF6 X","CF6 Y","CF7 X","CF7 Y","CF11 X","CF11 Y","CF10 X","CF10 Y"
0.6464237670898437,-0.30052719116210935,-0.06486861419677735,0.4560625305175781,0.6883399047851563,0.5203936157226563,-0.9107150268554688,0.530242431640625,0.02541048812866211,-0.3372506103515625,-0.6735509033203125,-0.27983416748046874
0.6464324340820312,-0.3005071716308594,-0.06489459991455078,0.45606146240234374,0.6883374633789062,0.5203739624023438,-0.9107100219726563,0.5302467651367188,0.025418384552001953,-0.3372606506347656,-0.6735569458007813,-0.2798272705078125
0.6464240112304688,-0.30048269653320314,-0.06488872528076171,0.45608633422851563,0.6883607788085937,0.5203854370117188,-0.91068896484375,0.5302500610351563,0.02542646789550781,-0.33726806640625,-0.6735458984375,-0.27983721923828125
0.6464490356445313,-0.30050485229492185,-0.0649095458984375,0.45606747436523437,0.6883585815429687,0.5203855590820312,-0.9106928100585937,0.5302577514648438,0.025404800415039064,-0.33726416015625,-0.6735669555664062,-0.2798601989746094
0.6464676513671875,-0.30048092651367186,-0.06490247344970704,0.45606658935546873,0.6883743896484374,0.5204000854492188,-0.9106798706054687,0.5302542114257812,0.025401315689086913,-0.3372631530761719,-0.6735565185546875,-0.2798489074707031
0.646446044921875,-0.3005040588378906,-0.06492964935302735,0.4560693359375,0.6883668212890625,0.5203921508789062,-0.910691650390625,0.53024853515625,0.025407155990600585,-0.33726254272460937,-0.6735732421875,-0.27985482788085936
0.646439697265625,-0.3005040588378906,-0.06490365600585937,0.45606829833984375,0.6883480834960938,0.52037548828125,-0.9106922607421875,0.5302658081054688,0.025406213760375978,-0.33726251220703124,-0.6735572509765625,-0.2798359069824219
0.6464129028320312,-0.300505126953125,-0.06490306854248047,0.4560733642578125,0.6883318481445313,0.5203889770507812,-0.9107080078125,0.530252197265625,0.025405954360961915,-0.3372645874023438,-0.6735490112304687,-0.27984555053710936
0.6464242553710937,-0.30049685668945314,-0.0649113540649414,0.45607571411132813,0.6883497314453125,0.5203817749023437,-0.910729736328125,0.530255126953125,0.025429073333740233,-0.3372698974609375,-0.67353515625,-0.27983563232421876
0.646422607421875,-0.30051025390625,-0.064896728515625,0.4560658874511719,0.6883213500976563,0.5203541259765625,-0.9107200317382812,0.5302489624023438,0.025432708740234376,-0.33725637817382814,-0.6735487060546875,-0.2798450927734375
0.6464105224609376,-0.30050857543945314,-0.06487222290039063,0.45609228515625,0.6883238525390625,0.520375,-0.9107323608398438,0.5302603149414062,0.025442005157470703,-0.3372620849609375,-0.6735349731445313,-0.27983206176757813
0.6464226684570312,-0.3005213623046875,-0.06487745666503907,0.4560822448730469,0.6883461303710937,0.5203740844726562,-0.9107101440429688,0.5302437133789063,0.025450969696044923,-0.33727542114257814,-0.6735360107421875,-0.27984185791015626
0.646413330078125,-0.3005053405761719,-0.0648831329345703,0.4560927124023437,0.6883251953125,0.520380859375,-0.9107149658203125,0.5302435302734375,0.025427438735961913,-0.3372507629394531,-0.673540283203125,-0.2798456726074219
0.6464578247070313,-0.30050503540039064,-0.06489598846435547,0.456076904296875,0.6883404541015625,0.52038671875,-0.9107007446289063,0.5302487182617187,0.02542142868041992,-0.3372535705566406,-0.6735408325195312,-0.2798420715332031
0.6464312133789063,-0.30051083374023435,-0.06493116760253906,0.4560673522949219,0.6883469848632813,0.5203908081054688,-0.9107194213867188,0.5302448120117188,0.025412649154663087,-0.33725418090820314,-0.6735568237304688,-0.279847900390625
0.6464342041015625,-0.3005263977050781,-0.06489879608154298,0.45604757690429687,0.6883648681640625,0.5203766479492188,-0.9107042846679687,0.5302605590820313,0.025399477005004882,-0.33725479125976565,-0.6735628662109375,-0.27984991455078123
0.6464434814453125,-0.30049465942382814,-0.064916015625,0.45604806518554686,0.6883406982421875,0.5203645629882813,-0.9106929931640625,0.5302545776367188,0.025385601043701172,-0.33726034545898437,-0.6735728149414062,-0.2798524169921875
0.6464403686523438,-0.3004837341308594,-0.0649065933227539,0.45607049560546875,0.6883373413085937,0.520371337890625,-0.9106948852539063,0.5302632446289063,0.025409807205200197,-0.33726776123046875,-0.673556884765625,-0.27984869384765626
0.6464390869140625,-0.3005111083984375,-0.06491571044921875,0.4560621032714844,0.6883611450195313,0.5203720092773437,-0.9107105102539063,0.5302556762695313,0.02540258026123047,-0.33726495361328124,-0.6735498046875,-0.2798507385253906
0.6464497680664063,-0.3004986572265625,-0.06486714172363281,0.4560645446777344,0.6883751220703125,0.5204002075195312,-0.910716064453125,0.530254150390625,0.025415748596191407,-0.337258544921875,-0.6735548095703126,-0.2798373413085937
