"CF1 X","CF1 Y","CF2 X","CF2 Y","CF4 X","CF4 Y","CF7 X","CF7 Y","CF10 X","CF10 Y"
0.013420600891113282,-0.660483154296875,-0.011932629585266114,0.727531494140625,0.04898927688598633,0.03951222229003906,0.0064286584854125976,-1.1449183349609375,-0.022661211013793946,1.161309326171875
0.013426900863647461,-0.6604873657226562,-0.011926153182983398,0.7275428466796875,0.048994945526123046,0.03952029037475586,0.006426429271697998,-1.144921875,-0.022551437377929688,1.1615279541015624
0.013444364547729492,-0.660471923828125,-0.011908596992492675,0.7275306396484374,0.04901018524169922,0.03951892471313476,0.006445492744445801,-1.144905029296875,-0.02263884925842285,1.16132666015625
0.013471390724182129,-0.6604596557617187,-0.0118800048828125,0.7275554809570313,0.04903318405151367,0.039536628723144535,0.006538664817810059,-1.1448619384765626,-0.02261698913574219,1.1613175048828126
0.013483525276184082,-0.6604640502929687,-0.011865043640136718,0.7275647583007813,0.049054431915283206,0.039540966033935546,0.006561091899871826,-1.144861572265625,-0.022590089797973632,1.1613370361328126
0.013510846138000488,-0.66045947265625,-0.011829791069030761,0.7275672607421875,0.049079044342041016,0.03954185104370117,0.006589869499206543,-1.1448529052734375,-0.02247062873840332,1.1615538330078126
0.013465493202209473,-0.6605048217773437,-0.01182062816619873,0.7275728149414062,0.04907702255249023,0.03952838897705078,0.00651889419555664,-1.144879638671875,-0.022561834335327147,1.161345947265625
0.013453473091125488,-0.6605092163085937,-0.011832563400268555,0.7275536499023437,0.0490753173828125,0.039540088653564454,0.006559609889984131,-1.1448587646484376,-0.022571474075317382,1.1613470458984374
0.013431015968322755,-0.6605133056640625,-0.01185887336730957,0.7275506591796875,0.049061454772949216,0.039529937744140625,0.006564605712890625,-1.1448631591796874,-0.02248402976989746,1.1615458984375
0.013412886619567872,-0.6605280151367188,-0.01186659049987793,0.7275399169921875,0.04904040908813476,0.03953256607055664,0.006537896633148193,-1.1448741455078124,-0.022498764038085938,1.1615211181640626
