"CF1 X","CF1 Y","CF2 X","CF2 Y","CF3 X","CF3 Y","CF6 X","CF6 Y","CF7 X","CF7 Y","CF8 X","CF8 Y"
0.569753662109375,-0.432749267578125,0.00828952407836914,-0.43529571533203126,-0.8917239990234375,0.7851653442382812,0.7040546875,0.7927482299804688,-0.5917052612304687,-0.43919503784179686,-0.0328953971862793,0.8122361450195312
0.5697804565429687,-0.4327274169921875,0.008313844680786133,-0.43528787231445315,-0.8917086181640625,0.7850465087890625,0.7040552978515625,0.7927296142578125,-0.5916935424804688,-0.4391917724609375,-0.0329037971496582,0.812399169921875
0.5697810668945312,-0.4327287902832031,0.00831437587738037,-0.43528839111328127,-0.891711669921875,0.7850670166015625,0.7040665283203125,0.7927454223632813,-0.591682373046875,-0.43917251586914063,-0.032896453857421876,0.8122300415039062
0.569789306640625,-0.4327301025390625,0.008327707290649414,-0.4352784423828125,-0.89172705078125,0.7851972045898438,0.7040791625976562,0.7927628784179688,-0.5916765747070313,-0.4391795654296875,-0.032864601135253906,0.8122392578125
0.5698286743164063,-0.4327178955078125,0.008343652725219726,-0.43526995849609373,-0.8917191162109375,0.7852057495117187,0.7041061401367188,0.7927736206054687,-0.5916696166992188,-0.43916180419921874,-0.032879192352294924,0.8123953857421875
0.5698018798828125,-0.43273391723632815,0.008339913368225097,-0.43528521728515623,-0.8917064819335937,0.78509716796875,0.7040812377929687,0.7927107543945312,-0.591672607421875,-0.439186767578125,-0.03288764572143555,0.81238330078125
0.5697999877929687,-0.43273583984375,0.00834687042236328,-0.4352789306640625,-0.8916867065429688,0.7850769653320312,0.7040784912109375,0.7927543334960937,-0.5916687622070312,-0.4391842041015625,-0.032889598846435546,0.8123724365234375
0.5697881469726562,-0.43274481201171877,0.008318131446838378,-0.43527536010742185,-0.8916851806640625,0.78502587890625,0.7040903930664062,0.7927481079101563,-0.5916807250976562,-0.43919818115234377,-0.03293128204345703,0.8123702392578125
0.5697925415039062,-0.43274215698242186,0.008319850921630859,-0.4352921142578125,-0.8916896362304687,0.7850623779296875,0.7040776977539063,0.7927421875,-0.5916797485351563,-0.4391905517578125,-0.032933124542236326,0.8123630981445312
0.5697681884765625,-0.4327364807128906,0.008296557426452637,-0.4352923889160156,-0.8916936645507813,0.785032958984375,0.704055419921875,0.792749267578125,-0.59170166015625,-0.4391942443847656,-0.032946849822998045,0.8123975219726562
0.5697638549804688,-0.43273736572265625,0.00829458713531494,-0.4352935791015625,-0.8916940307617187,0.7850239868164063,0.7040366821289062,0.7927261352539062,-0.5917000122070313,-0.43919488525390626,-0.032748882293701174,0.811971435546875
0.5697481689453125,-0.4327466735839844,0.008299038887023926,-0.435297607421875,-0.8916864624023437,0.7850350952148437,0.7040540771484375,0.7927178955078125,-0.5916976318359375,-0.4391910400390625,-0.03291884231567383,0.8123963012695312
0.5697534790039063,-0.43274545288085936,0.00830537223815918,-0.43529141235351565,-0.8916903076171875,0.7850413208007813,0.7040460205078125,0.7927338256835937,-0.59168115234375,-0.43919293212890625,-0.032919052124023435,0.8121842651367187
0.5697744140625,-0.4327371826171875,0.00832119083404541,-0.4352868957519531,-0.89170751953125,0.7850780639648437,0.7040401000976563,0.7927261962890625,-0.5916817626953125,-0.4391859130859375,-0.03289668273925781,0.8124020385742188
0.5697894897460938,-0.43273541259765624,0.008319679260253907,-0.43528839111328127,-0.8916983642578125,0.785067626953125,0.704080078125,0.79275634765625,-0.5916704711914063,-0.4391831970214844,-0.03296573257446289,0.8123609619140625
0.5698020629882813,-0.43272967529296874,0.008335823059082032,-0.43528598022460935,-0.89173583984375,0.7851689453125,0.70408935546875,0.7927427368164063,-0.5916723022460938,-0.4391783142089844,-0.03289381408691406,0.8123899536132813
0.5698065795898437,-0.43272381591796877,0.008332229614257813,-0.43528021240234377,-0.891739013671875,0.785195068359375,0.70406298828125,0.7927069702148437,-0.591671630859375,-0.4391794128417969,-0.03287978744506836,0.8124046020507812
0.5698002319335937,-0.4327281188964844,0.008327377319335938,-0.43528146362304687,-0.8917107543945313,0.7850941772460938,0.7040576782226563,0.792738525390625,-0.5916837768554688,-0.4391975402832031,-0.03286676788330078,0.8122263793945312
0.5697828369140625,-0.4327329406738281,0.00831674575805664,-0.4352790222167969,-0.891718505859375,0.7851514282226563,0.704066650390625,0.79274951171875,-0.59169482421875,-0.4391799011230469,-0.03292131042480469,0.8123428955078125
0.569784912109375,-0.4327392578125,0.008305802345275878,-0.4352897644042969,-0.8917073364257813,0.7851616821289062,0.7040635375976563,0.7927184448242187,-0.5916761474609376,-0.43919073486328125,-0.03291493225097656,0.8123658447265625
