"CF1 X","CF1 Y","CF2 X","CF2 Y","CF3 X","CF3 Y"
0.9091598510742187,-3.379656005859375,-1.762849365234375,-4.06187255859375,-1.8064224853515625,-2.33808837890625
0.9091640625,-3.379595458984375,-1.7628834228515624,-4.0618935546875,-1.8063829345703124,-2.338038330078125
0.9091187744140625,-3.37954443359375,-1.76287548828125,-4.061716796875,-1.8063702392578125,-2.338006591796875
0.9091285400390625,-3.379571044921875,-1.762906494140625,-4.061690673828125,-1.80637939453125,-2.338017333984375
0.9091337890625,-3.37965966796875,-1.762832275390625,-4.06184375,-1.80639013671875,-2.33807275390625
0.909189453125,-3.3796787109375,-1.762840576171875,-4.061822998046875,-1.806398681640625,-2.33812890625
0.9091458129882812,-3.379621337890625,-1.762923828125,-4.06184033203125,-1.8063826904296876,-2.338075927734375
0.9091635131835938,-3.379477294921875,-1.7628533935546875,-4.061786376953125,-1.8063760986328126,-2.338005859375
0.9091263427734375,-3.379558837890625,-1.7628076171875,-4.061683349609375,-1.80634326171875,-2.33803125
0.9091401977539062,-3.379654541015625,-1.7627664794921876,-4.061814453125,-1.806392333984375,-2.33807568359375
0.909169189453125,-3.379690673828125,-1.762790771484375,-4.06181298828125,-1.8063902587890626,-2.33807373046875
0.9091575927734376,-3.3796845703125,-1.7628695068359375,-4.061842041015625,-1.806408203125,-2.338083740234375
0.9091416625976563,-3.379500732421875,-1.7628671875,-4.061751953125,-1.8063416748046874,-2.338000732421875
0.9091672973632813,-3.379554931640625,-1.7628594970703124,-4.06172119140625,-1.8063592529296875,-2.3380244140625
0.9091604614257812,-3.379607421875,-1.7628394775390626,-4.061792236328125,-1.8063890380859375,-2.338104736328125
0.9091339721679688,-3.379687255859375,-1.76279345703125,-4.06180712890625,-1.8064049072265624,-2.338134033203125
0.9091631469726562,-3.379700439453125,-1.76283349609375,-4.061869873046875,-1.8064080810546874,-2.33810302734375
0.9091343383789062,-3.379565673828125,-1.76280908203125,-4.061757568359375,-1.80633935546875,-2.338015380859375
0.9091478881835937,-3.379507080078125,-1.7628509521484375,-4.061712890625,-1.806381103515625,-2.33800390625
0.9091636962890625,-3.379650390625,-1.7627584228515625,-4.06176025390625,-1.806332275390625,-2.338009521484375
0.9091304321289062,-3.37972119140625,-1.76282568359375,-4.06189794921875,-1.8063731689453124,-2.33814111328125
0.9091871948242187,-3.37971484375,-1.76284423828125,-4.0619384765625,-1.8064046630859374,-2.338145751953125
0.9091934204101563,-3.3795908203125,-1.7627890625,-4.061796630859375,-1.8063817138671876,-2.338056396484375
0.9091784057617187,-3.379544677734375,-1.7627659912109375,-4.061630615234375,-1.8063284912109374,-2.338004638671875
0.9091768798828125,-3.37954541015625,-1.7627744140625,-4.061748291015625,-1.806384521484375,-2.33803173828125
0.90920703125,-3.3797001953125,-1.762827880859375,-4.061856201171875,-1.8063642578125,-2.33810009765625
0.9091776123046875,-3.379770751953125,-1.7628499755859375,-4.06192724609375,-1.806419921875,-2.338167724609375
0.9091507568359375,-3.379661865234375,-1.7627890625,-4.06176708984375,-1.80636962890625,-2.338099365234375
0.9091294555664062,-3.379568603515625,-1.762838134765625,-4.06175927734375,-1.806354736328125,-2.338009033203125
0.9091530151367188,-3.37955615234375,-1.762855712890625,-4.061687255859375,-1.8063612060546874,-2.337986572265625
0.909193603515625,-3.37966455078125,-1.7627811279296874,-4.061875732421875,-1.806390625,-2.3381123046875
0.90914306640625,-3.379696533203125,-1.762781982421875,-4.061894775390625,-1.8064002685546876,-2.33813623046875
0.9091511840820312,-3.37968603515625,-1.7628175048828125,-4.061838134765625,-1.8063746337890625,-2.338142822265625
