"CF1 X","CF1 Y","CF2 X","CF2 Y","CF3 X","CF3 Y"
0.902548828125,-3.3748955078125,-1.7375711669921876,-4.061387939453125,-1.8213387451171874,-2.340056884765625
0.9025612182617188,-3.374829833984375,-1.7375823974609375,-4.061375732421875,-1.8212567138671876,-2.34000634765625
0.9025921630859375,-3.37491455078125,-1.7375245361328124,-4.061318603515625,-1.8213233642578126,-2.339976806640625
0.9025631103515624,-3.374937744140625,-1.7376185302734375,-4.061405517578125,-1.8213240966796875,-2.34004638671875
0.9025679931640626,-3.375028076171875,-1.7375792236328125,-4.061470947265625,-1.8213521728515625,-2.340161865234375
0.9024992065429688,-3.374905517578125,-1.7378387451171875,-4.061561279296875,-1.8213846435546874,-2.3400283203125
0.9025226440429688,-3.374823486328125,-1.7378050537109375,-4.061484375,-1.821320068359375,-2.33998388671875
0.9025426635742188,-3.374774658203125,-1.73758984375,-4.061249267578125,-1.821304931640625,-2.339919677734375
0.9025088500976562,-3.374883056640625,-1.7378140869140626,-4.06144970703125,-1.8213145751953126,-2.34000439453125
0.902554443359375,-3.37496044921875,-1.73756982421875,-4.061411376953125,-1.821350830078125,-2.34007177734375
0.902502197265625,-3.3748798828125,-1.737591064453125,-4.061434814453125,-1.8213673095703125,-2.340055908203125
0.9025675659179687,-3.374873046875,-1.7378101806640625,-4.061521484375,-1.8213702392578126,-2.3399833984375
0.90249755859375,-3.374790283203125,-1.737572265625,-4.06126318359375,-1.82129443359375,-2.339949462890625
0.902578857421875,-3.374841796875,-1.737784912109375,-4.06148876953125,-1.8213082275390624,-2.340001953125
0.9025004272460937,-3.37491943359375,-1.737599365234375,-4.06140087890625,-1.8213675537109375,-2.340105712890625
0.90250634765625,-3.3749580078125,-1.7375428466796874,-4.061462158203125,-1.821375,-2.3400947265625
0.9025084838867188,-3.374862060546875,-1.7378485107421875,-4.06150048828125,-1.8213487548828124,-2.3399638671875
0.9024970703125,-3.3747548828125,-1.7375538330078124,-4.06131494140625,-1.821318603515625,-2.33997900390625
0.90255126953125,-3.374792724609375,-1.73753662109375,-4.0612939453125,-1.821309326171875,-2.3399140625
0.902540771484375,-3.3749326171875,-1.7375545654296876,-4.061397705078125,-1.8213438720703126,-2.340017822265625
0.902540771484375,-3.374989501953125,-1.7375296630859376,-4.061454833984375,-1.821327392578125,-2.3401298828125
0.9025191040039062,-3.374861572265625,-1.7375582275390624,-4.06135546875,-1.8213673095703125,-2.34001953125
0.9026114501953125,-3.374677734375,-1.737552734375,-4.061262939453125,-1.8214068603515625,-2.3399072265625
0.9026642456054688,-3.374676513671875,-1.7378316650390624,-4.0614052734375,-1.821314208984375,-2.339917236328125
0.9025420532226562,-3.37483447265625,-1.737556396484375,-4.0613642578125,-1.8213447265625,-2.34001708984375
0.9025848999023437,-3.374975341796875,-1.737754638671875,-4.06155029296875,-1.821374267578125,-2.340124267578125
0.902550537109375,-3.374978759765625,-1.7377933349609376,-4.061526123046875,-1.8213406982421876,-2.3400810546875
0.9025439453125,-3.374773681640625,-1.7377855224609375,-4.061455322265625,-1.821356201171875,-2.339931884765625
0.90246240234375,-3.374797119140625,-1.737608642578125,-4.061328369140625,-1.8213887939453124,-2.339927734375
