"CF1 X","CF1 Y","CF2 X","CF2 Y","CF6 X","CF6 Y","CF7 X","CF7 Y","CF11 X","CF11 Y","CF10 X","CF10 Y"
0.5620811157226563,-0.47147235107421875,-0.02434426498413086,0.40357797241210935,0.7796782836914062,0.3992628173828125,-0.8540482788085938,0.4407361145019531,0.04225385284423828,-0.4599850463867188,-0.5947037353515625,-0.49195114135742185
0.56206982421875,-0.4714854736328125,-0.024359014511108397,0.4035657958984375,0.7796631469726563,0.39924615478515624,-0.854052734375,0.440723388671875,0.04224370193481446,-0.46,-0.594707763671875,-0.4919516296386719
0.56204541015625,-0.4714726257324219,-0.024367630004882814,0.4035902099609375,0.7796495361328125,0.39924884033203123,-0.8540753173828125,0.44074359130859375,0.042231128692626956,-0.45998187255859374,-0.5947308959960937,-0.49195462036132814
0.5620682983398437,-0.4714814453125,-0.024347217559814453,0.403570556640625,0.7796082153320313,0.39923455810546876,-0.8540504150390625,0.44072799682617186,0.04225196075439453,-0.46000253295898436,-0.59471142578125,-0.4919730224609375
0.562069580078125,-0.4714646911621094,-0.024344488143920897,0.403579833984375,0.7796318969726562,0.3992584533691406,-0.854067626953125,0.44072445678710936,0.04223824691772461,-0.459988525390625,-0.5947203369140625,-0.491947509765625
0.5620840454101562,-0.4714696044921875,-0.024364137649536134,0.4035892333984375,0.77964794921875,0.3992501831054687,-0.8540458374023437,0.4407319946289063,0.04225490188598633,-0.4599753723144531,-0.594711181640625,-0.49195343017578125
0.562089599609375,-0.4714734191894531,-0.024349157333374023,0.403595458984375,0.779668212890625,0.3992409973144531,-0.8539116821289062,0.4405795593261719,0.042262737274169924,-0.4599920654296875,-0.5946998901367188,-0.4919330139160156
0.5620989990234375,-0.47145465087890626,-0.02434937858581543,0.40359030151367187,0.7796824340820312,0.3992643432617187,-0.85403564453125,0.44073895263671875,0.04225761413574219,-0.4599847106933594,-0.594697021484375,-0.49193487548828124
0.5621004028320312,-0.47147952270507815,-0.0243262939453125,0.403593505859375,0.7796912231445312,0.39926657104492186,-0.8540183715820312,0.44074612426757814,0.04227484893798828,-0.4599840087890625,-0.594687255859375,-0.49192568969726563
0.5620955200195312,-0.47147039794921874,-0.024359912872314454,0.4035842590332031,0.7796925048828125,0.39924957275390627,-0.8540255126953125,0.4407330932617187,0.04226627349853516,-0.45999765014648436,-0.5946987915039063,-0.49193563842773436
0.5620953369140625,-0.47145523071289064,-0.024325393676757814,0.40360336303710936,0.77970068359375,0.3992567443847656,-0.8540286254882813,0.44075167846679686,0.04226937866210938,-0.45998257446289065,-0.5946921997070312,-0.49193716430664064
0.5620982666015625,-0.4714618530273437,-0.024327674865722657,0.403568603515625,0.779705810546875,0.3992532043457031,-0.8540272827148437,0.44074459838867186,0.04227847290039063,-0.45999105834960935,-0.59468798828125,-0.49194091796875
0.5620836791992188,-0.4714659729003906,-0.024347795486450195,0.4035856018066406,0.7796703491210938,0.39925045776367185,-0.854050537109375,0.44073422241210936,0.04225381851196289,-0.4599749450683594,-0.5947073974609375,-0.49193511962890624
0.5620767211914063,-0.471464599609375,-0.02434618949890137,0.40358218383789063,0.7796962890625,0.39926068115234375,-0.8540403442382812,0.44074658203125,0.04226862335205078,-0.45998297119140624,-0.5947028198242188,-0.49194625854492186
0.5620745849609375,-0.47147030639648435,-0.024350828170776367,0.40357510375976563,0.7796666259765626,0.39925604248046875,-0.8540562744140625,0.44072869873046877,0.04225301361083984,-0.459982177734375,-0.5947085571289062,-0.49195068359375
0.5620706787109375,-0.47146920776367185,-0.02435544204711914,0.4035894775390625,0.77967333984375,0.39925643920898435,-0.8540531616210938,0.4407432861328125,0.042259361267089846,-0.45998989868164064,-0.5947041625976562,-0.491959716796875
0.56208056640625,-0.4714709777832031,-0.024336469650268554,0.4035732421875,0.779664306640625,0.39925384521484375,-0.8540573120117188,0.44075244140625,0.04224766540527344,-0.45998541259765624,-0.59470361328125,-0.4919402465820312
0.5620543212890625,-0.471478759765625,-0.024347938537597657,0.4035712585449219,0.7796657104492187,0.3992291870117187,-0.8539224243164063,0.440580322265625,0.04224188232421875,-0.4600034484863281,-0.5947156372070312,-0.49195083618164065
0.5620780029296875,-0.4714830932617188,-0.024346694946289063,0.403599609375,0.77966552734375,0.3992398986816406,-0.8539138793945312,0.4405799255371094,0.04225673294067383,-0.459996826171875,-0.5947080688476563,-0.49194805908203126
0.5620791015625,-0.4714630432128906,-0.024360139846801757,0.4036008605957031,0.7796783447265625,0.39925576782226563,-0.8540385131835937,0.44074365234375,0.04225965118408203,-0.4599948425292969,-0.594708984375,-0.4919479064941406
0.5620791625976562,-0.4714619140625,-0.024346179962158203,0.403599853515625,0.7796885375976562,0.399245361328125,-0.8540277099609375,0.44074627685546874,0.04225716781616211,-0.45999139404296874,-0.5947010498046875,-0.4919336853027344
0.5620739135742188,-0.47146160888671873,-0.024333362579345704,0.4035858459472656,0.7796898193359375,0.39925494384765625,-0.8540263671875,0.44074746704101564,0.04225859451293945,-0.45999191284179686,-0.5946817626953125,-0.4919284362792969
0.5620883178710937,-0.47146896362304686,-0.024342325210571288,0.4035795593261719,0.7796940307617187,0.3992549133300781,-0.8540209350585938,0.44073876953125,0.04227575302124023,-0.45998345947265623,-0.5946791381835937,-0.4919412841796875
0.5620870361328125,-0.4714573059082031,-0.024333446502685548,0.4035989990234375,0.7796962280273437,0.39924493408203127,-0.8540324096679688,0.4407327575683594,0.0422693862915039,-0.4599844665527344,-0.5946996459960937,-0.49193896484375
0.562078125,-0.47145919799804686,-0.02433990669250488,0.40358193969726563,0.7797041625976563,0.39925216674804687,-0.8540379028320313,0.44073504638671873,0.04226762771606445,-0.4599930419921875,-0.5946951293945313,-0.49194754028320314
0.5620712280273438,-0.47145901489257813,-0.02434062957763672,0.4035725402832031,0.7796886596679687,0.3992488098144531,-0.854046630859375,0.44074368286132815,0.04225382614135742,-0.45997726440429687,-0.5947101440429687,-0.4919461669921875
0.5620663452148438,-0.47146978759765623,-0.024349357604980467,0.4035824279785156,0.77967529296875,0.3992518615722656,-0.8540554809570312,0.4407475891113281,0.04225441360473633,-0.45998880004882814,-0.5947037963867188,-0.49196002197265626
0.5620693359375,-0.4714739685058594,-0.02434282112121582,0.40357907104492186,0.779902099609375,0.39910226440429686,-0.8540512084960937,0.44073971557617186,0.04224624252319336,-0.45998703002929686,-0.5947147827148438,-0.4919516906738281
0.5620639038085937,-0.47146417236328125,-0.024356374740600584,0.4035952453613281,0.7796488037109375,0.39925311279296877,-0.8540526733398438,0.4407283020019531,0.04224729537963867,-0.45997976684570313,-0.5947081909179688,-0.4919508666992187
0.5620781860351562,-0.47147943115234375,-0.024353946685791016,0.403597900390625,0.7796785278320313,0.399259521484375,-0.8540369262695312,0.4407349548339844,0.04224969863891601,-0.4599918212890625,-0.5947095947265625,-0.4919432373046875
0.5620779418945312,-0.4714632873535156,-0.0243349552154541,0.4035915832519531,0.7796784057617188,0.39924127197265624,-0.8539140625,0.4405803527832031,0.04225883865356445,-0.459989990234375,-0.5946991577148437,-0.49193994140625
0.5620661010742187,-0.4714766845703125,-0.024339048385620118,0.4035904541015625,0.7796751098632813,0.3992489929199219,-0.8539049072265625,0.4405702819824219,0.04225363922119141,-0.4599952697753906,-0.5946983032226563,-0.49194744873046875
0.5620867919921875,-0.4714666442871094,-0.02432929039001465,0.4035833740234375,0.7796726684570312,0.39924801635742185,-0.8538939819335938,0.44057522583007813,0.0422598876953125,-0.45998947143554686,-0.594687744140625,-0.4919422607421875
0.5621021118164062,-0.47146044921875,-0.02433621597290039,0.40359002685546874,0.7797032470703125,0.39924642944335936,-0.8540361938476563,0.4407358093261719,0.042269580841064455,-0.4599906311035156,-0.59469677734375,-0.4919339599609375
0.562088623046875,-0.47146453857421877,-0.02433145523071289,0.4035994873046875,0.7796990966796875,0.39925082397460937,-0.8540233154296875,0.44075042724609376,0.04226712799072266,-0.4599810791015625,-0.594698974609375,-0.49193405151367187
0.5620785522460937,-0.47146231079101564,-0.024354087829589845,0.40359231567382814,0.77969921875,0.39924884033203123,-0.8540358276367187,0.440742431640625,0.04226367950439453,-0.4599932861328125,-0.5946998901367188,-0.4919456787109375
0.5620753173828125,-0.47147756958007814,-0.024361841201782225,0.40358245849609375,0.7796757202148438,0.39925064086914064,-0.85405322265625,0.44073776245117186,0.04224550247192383,-0.45998641967773435,-0.5947076416015625,-0.49194296264648435
0.562056640625,-0.4714723815917969,-0.024361467361450194,0.40358718872070315,0.7796593017578125,0.39925241088867186,-0.8540515747070313,0.44074081420898437,0.04225102233886719,-0.45998831176757815,-0.5947153930664062,-0.4919661254882812
0.5620728149414063,-0.4714801025390625,-0.02434346580505371,0.40358145141601565,0.7796583251953125,0.3992467346191406,-0.8540530395507813,0.4407427978515625,0.042263919830322266,-0.45998794555664063,-0.5947156982421875,-0.4919609069824219
0.5620840454101562,-0.4714561157226563,-0.02434758949279785,0.4035802307128906,0.7796600341796875,0.39923883056640624,-0.8540491333007812,0.44073995971679686,0.04225858306884766,-0.45999517822265623,-0.5947208251953126,-0.4919619140625
