"CF1 X","CF1 Y","CF2 X","CF2 Y","CF3 X","CF3 Y","CF6 X","CF6 Y","CF10 X","CF10 Y"
-0.928265380859375,0.015438532829284668,-0.4424201354980469,0.027593296051025392,0.03534029388427734,0.034063472747802734,0.4921322937011719,0.03794858551025391,0.863768798828125,0.03955157852172852
-0.9283033447265625,0.01544701862335205,-0.44246438598632815,0.027618871688842774,0.035356334686279293,0.03402005386352539,0.4920986633300781,0.03792470932006836,0.8637230224609375,0.03950894165039062
-0.9283401489257812,0.01546314525604248,-0.442475830078125,0.02761424255371094,0.03534259033203125,0.034024551391601564,0.49207363891601563,0.03792672348022461,0.8637050170898437,0.039511810302734374
-0.92833740234375,0.015445063591003418,-0.4424935913085937,0.027621652603149412,0.03534556579589844,0.0340220832824707,0.4920741882324219,0.037923698425292966,0.8636942749023437,0.03951821517944336
-0.9283396606445312,0.015436944007873534,-0.4424747314453125,0.02761564826965332,0.035355205535888674,0.03401466369628906,0.4920638122558594,0.03791152954101563,0.8636884155273438,0.039520950317382814
-0.928286865234375,0.015456849098205567,-0.4424539794921875,0.02761794090270996,0.03538190841674805,0.034030715942382814,0.4920958251953125,0.03791580581665039,0.8637389526367187,0.039539371490478516
-0.9282855834960938,0.01545332145690918,-0.4424246826171875,0.02761370277404785,0.035379337310791015,0.03400577163696289,0.4921380310058594,0.03792558288574219,0.8637570190429688,0.03954325485229492
-0.92822216796875,0.0154570951461792,-0.44242041015625,0.027628843307495116,0.035406501770019534,0.034011024475097656,0.4921590881347656,0.03794256210327149,0.8637965698242187,0.03958088684082031
-0.9282951049804687,0.015425348281860351,-0.44237078857421874,0.027611368179321288,0.0354298095703125,0.0339903564453125,0.49220050048828123,0.03793051147460937,0.8638367919921875,0.0395708122253418
-0.9282191162109374,0.015444613456726075,-0.4423890686035156,0.027612556457519533,0.035421863555908206,0.03401511764526367,0.49218212890625,0.03792904663085937,0.8638363647460937,0.03957568359375
-0.9282252197265625,0.01544875717163086,-0.4423764038085938,0.027600582122802735,0.035404544830322265,0.03401320266723633,0.4921983947753906,0.03793419647216797,0.8637950439453125,0.03954642105102539
-0.9282514038085937,0.0154288330078125,-0.44240411376953126,0.027623212814331055,0.035369503021240235,0.03403775405883789,0.49215878295898435,0.03794428634643555,0.8637850341796875,0.03954129028320313
