"CF1 X","CF1 Y","CF2 X","CF2 Y","CF6 X","CF6 Y","CF7 X","CF7 Y","CF10 X","CF10 Y"
-0.71001171875,0.6281822509765626,-0.6452203979492187,-0.5520745239257813,0.7235109252929688,-0.4504891357421875,0.6187923583984375,0.6796841430664062,0.05869990539550781,0.05723283004760742
-0.7100252075195312,0.6281891479492188,-0.6452269897460937,-0.5520808715820312,0.7235364990234375,-0.4504766845703125,0.6188019409179687,0.6796966552734375,0.05870440673828125,0.05724361419677734
-0.7100269775390625,0.6281909790039063,-0.645230224609375,-0.5520804443359375,0.7235121459960937,-0.45048855590820314,0.6187662963867188,0.6796915893554687,0.05869651031494141,0.05722895431518555
-0.710031005859375,0.6281917724609375,-0.6452384033203125,-0.5520914916992188,0.7235057373046875,-0.4504969482421875,0.6187638549804687,0.6796881713867188,0.05869437408447266,0.05721010208129883
-0.7100189208984375,0.6282003173828125,-0.6452283325195313,-0.5520936889648438,0.723495361328125,-0.45050735473632814,0.6187698974609375,0.6796820678710938,0.05867790985107422,0.0572127571105957
-0.7100257568359375,0.6281885375976562,-0.64523193359375,-0.5520911865234375,0.7235049438476563,-0.45051251220703126,0.6187656860351562,0.679678466796875,0.05868941497802734,0.05720979690551758
-0.7100341186523438,0.6282113037109375,-0.6452340087890625,-0.5520753784179687,0.7234908447265626,-0.4504992980957031,0.6187493286132812,0.6796728515625,0.05868301773071289,0.05722065734863281
-0.7100227661132813,0.62819140625,-0.6452233276367187,-0.5520747680664062,0.7235065307617188,-0.4505156555175781,0.6187566528320313,0.6796799926757813,0.05869444274902344,0.05721352005004883
-0.7100249633789063,0.6281995239257813,-0.6452349853515625,-0.5520853271484375,0.7235100708007812,-0.4505157470703125,0.6187818603515625,0.6796918334960937,0.05868117904663086,0.057217487335205076
-0.710019287109375,0.6281898803710938,-0.6452265625,-0.5520872802734375,0.7235101318359375,-0.45049017333984376,0.6187775268554687,0.6796948852539062,0.058701972961425784,0.05722696685791016
-0.710024658203125,0.628183349609375,-0.6452312622070312,-0.5520824584960937,0.7235108642578125,-0.4505021667480469,0.6187723388671875,0.6796810302734375,0.05869810104370117,0.05722095108032227
-0.7100221557617188,0.6281573486328125,-0.6452313232421875,-0.5520839233398438,0.7235123901367188,-0.4505006103515625,0.618781005859375,0.6796956787109375,0.05869906997680664,0.057239860534667966
-0.7099979858398437,0.628190673828125,-0.6452123413085937,-0.5520751953125,0.7235156860351563,-0.4505063781738281,0.618795166015625,0.6796986694335938,0.05871172332763672,0.057229019165039065
-0.7100081787109375,0.6281870727539063,-0.6452208251953125,-0.5520696411132813,0.723521240234375,-0.4504842529296875,0.6187986450195313,0.6796915893554687,0.05871667861938477,0.05724333953857422
-0.7100106201171875,0.6281901245117187,-0.64523046875,-0.5520741577148438,0.723528076171875,-0.4504837646484375,0.6187894897460937,0.679692138671875,0.05869429397583008,0.05722742080688477
-0.7100299682617187,0.62820556640625,-0.6452385864257812,-0.552076904296875,0.7234895629882813,-0.45048785400390623,0.6187711181640625,0.6796857299804687,0.05868462371826172,0.057223934173583985
-0.7100208740234375,0.6282012939453125,-0.6452391357421875,-0.5520928344726562,0.7235101928710937,-0.4505001220703125,0.6187644653320312,0.6796941528320313,0.05867535400390625,0.057212051391601564
-0.7100169067382812,0.628223876953125,-0.6452423706054687,-0.552076416015625,0.7234945678710938,-0.4505038757324219,0.6187424926757813,0.679681884765625,0.058684982299804685,0.057206893920898436
-0.7100491333007812,0.6282061157226563,-0.64525439453125,-0.5520862426757812,0.7234915161132812,-0.4505039367675781,0.61873779296875,0.6796674194335938,0.058673583984375,0.05721516418457031
-0.7100294799804687,0.6282034912109375,-0.645232177734375,-0.552082275390625,0.7234847412109375,-0.4505082397460938,0.618756103515625,0.679673095703125,0.05868078994750976,0.057216575622558594
-0.7100255126953126,0.6281756591796875,-0.64522607421875,-0.5520842895507813,0.7235026245117188,-0.45050372314453124,0.6187705078125,0.679679443359375,0.058703472137451175,0.05721656036376953
-0.7099962768554687,0.6281806030273438,-0.645219970703125,-0.5520925903320313,0.7235288696289063,-0.4504935607910156,0.6187918090820312,0.6796864624023438,0.05872272109985351,0.05724168395996094
-0.7099949951171876,0.6281997680664062,-0.645211181640625,-0.552077880859375,0.723545654296875,-0.4505003967285156,0.6188075561523437,0.6796925659179688,0.05872389221191406,0.057233928680419925
-0.7099934692382812,0.6281917114257812,-0.6451995239257813,-0.5520748291015625,0.7235262451171875,-0.45048593139648435,0.6188131713867188,0.6796969604492188,0.0587300910949707,0.05722847366333008
-0.7099920654296875,0.628197265625,-0.6452281494140625,-0.5520738525390625,0.7235364379882813,-0.4504786376953125,0.618791259765625,0.6796895141601562,0.05872774124145508,0.057235382080078126
-0.7100308837890625,0.6281973266601563,-0.6452371215820313,-0.5520881958007813,0.723504150390625,-0.4504913330078125,0.6187799072265625,0.6797005004882812,0.0587082748413086,0.057233379364013674
-0.7100491333007812,0.6281779174804687,-0.6452520141601562,-0.5520790405273438,0.7234935302734375,-0.4505044555664062,0.6187723388671875,0.6796865844726563,0.05868161010742187,0.05721951293945313
-0.710052734375,0.628198974609375,-0.6452525634765625,-0.5520889282226562,0.7234764404296875,-0.4505025634765625,0.6187509765625,0.6796699829101562,0.058676177978515626,0.05721577072143555
-0.710014892578125,0.628199462890625,-0.645241455078125,-0.5521044921875,0.7234893798828125,-0.45051336669921876,0.618742919921875,0.67966748046875,0.058672954559326175,0.057215156555175783
-0.7100463256835937,0.628171142578125,-0.6452316284179688,-0.5520911865234375,0.7234819946289063,-0.45050396728515624,0.6187329711914062,0.6796731567382812,0.058692691802978515,0.05721324157714844
-0.7100237426757813,0.6281810302734375,-0.6452363891601562,-0.5520941162109375,0.7234952392578125,-0.45051376342773436,0.6187453002929687,0.6796687622070312,0.05868624877929687,0.05720534896850586
-0.710017822265625,0.62818798828125,-0.6452261962890625,-0.5520706787109375,0.7235197143554688,-0.45050381469726564,0.6187740478515625,0.6796824340820312,0.058691871643066405,0.05720819854736328
-0.7100030517578125,0.628200439453125,-0.6452186889648438,-0.5520875244140625,0.723507568359375,-0.4504914855957031,0.6187923583984375,0.6796817016601563,0.058708961486816404,0.0572234001159668
-0.7100061645507812,0.6281838989257813,-0.6452306518554688,-0.5520861206054688,0.7235222778320313,-0.45049209594726564,0.6187901000976562,0.6796957397460938,0.058717269897460934,0.05722939682006836
-0.7099957275390625,0.628187255859375,-0.6452105712890625,-0.5520880126953125,0.7235408935546875,-0.45048922729492186,0.6188060302734375,0.6796930541992188,0.05871413040161133,0.05722817993164062
-0.7099887084960937,0.6281944580078125,-0.64520361328125,-0.5520956420898437,0.7235302124023437,-0.45049578857421874,0.6187980346679688,0.6796839599609374,0.05871818923950195,0.05724074554443359
